,rt,ct,de,rl,cl
27,0.0022927486291717866,0.004263143121570523,977,1389.0314011516316,2391.239462571977
28,0.0022132764214060135,0.002256321629464088,796,1309.260072463768,2796.7475539568345
29,0.002141962096040017,0.0022200188321265225,852,1370.7441085271316,2815.1032307692312
30,0.00258446960232998,0.005126144628508469,1116,1303.323792606817,2690.289644743159
31,0.002085192798950844,0.003284177376145271,1002,1464.0030626290436,2706.358568479009
32,0.002205675061792899,0.002471512240407178,840,1249.8935294117648,2658.9242753623193
33,0.0021855872545116866,0.00240684564716784,765,1294.5390780141845,2705.2768309859152
34,0.002148919892282532,0.0036478798668734733,994,1443.1721826424869,2524.09503238342
35,0.0020141013457718646,0.002245540323324783,964,1804.7528301886794,3053.6266875
36,0.002131185913062163,0.002259353438737735,796,1422.061145038168,2869.302272727273
37,0.002168261782658029,0.003572783578128008,1031,1347.5614501160092,2578.0539733178653
38,0.0027996768678475747,0.005310731437692385,1031,1246.8276081007116,2315.5664860426928
39,0.002238535742264278,0.0047225463974810864,1132,1525.675714285714,2556.0967508055855
40,0.0022573556171827584,0.0033646625741715138,933,1209.0746388101984,2404.0165722379606
41,0.002122166365505255,0.0022736849899775294,826,1550.16828125,2894.114705882353
42,0.0020543320032199116,0.002122053112760377,759,1343.2524603174602,3015.520923076923
43,0.0022422692852340034,0.004786715660364215,1046,1458.1631197301854,2532.3188982574484
44,0.0022491927252698135,0.005100359860196319,1185,1570.110083752094,2348.776370742602
45,0.001983530599397343,0.003191762788915411,1131,1708.4081156069365,2959.7141560693635
46,0.0020338578893512056,0.0035574080372868357,1119,1863.5004698728578,2778.1512990602537
47,0.002166311976909246,0.002148406132466758,901,1687.817769784173,3294.6571631205675
48,0.0020073039628632355,0.0038012782256828825,1030,1561.2480042462846,3056.471947983015
49,0.001964078675327485,0.0021737309302671004,910,1804.2704729729728,3360.2193288590606
50,0.0021158941449168182,0.0037876234130721107,1018,1540.157750155376,2951.664362958359
51,0.001990076979491891,0.002154327309388073,838,1703.45786259542,3011.8940151515153
52,0.002304381644480176,0.004447850382859766,1079,1462.444291952589,2409.755321272614
53,0.002416924533191097,0.0042628198355837135,982,1259.6645105328378,2342.0933147459727
54,0.0020836393211223977,0.0021904447033221706,767,1606.7900869565217,3014.7509482758614
55,0.0021260534114391945,0.002201201218860531,803,1350.772,3127.0833333333335
56,0.0023401232250066547,0.005860984425039067,1151,1419.5048119266055,2755.6971513761464
57,0.0022128570490932225,0.0034613271967941627,983,1432.3004227642277,2556.7352845528453
58,0.0021982916462189275,0.002344168250937757,805,1327.289927536232,2723.381798561151
59,0.001976921665196875,0.0021858665806023885,783,1580.2152631578947,3354.3010948905107
60,0.002029140174088623,0.0020762124350015747,743,1401.5675862068965,3082.0423931623927
61,0.0022856174300795893,0.0050395915746914086,1048,1541.6835352358764,2320.2472626674435
62,0.0022871065732295885,0.004276307833915461,927,1239.1411438679245,2450.3256603773584
63,0.0020619771039914986,0.002177055732847406,807,1476.8146043165468,3139.6823776223773
64,0.0022283080504428374,0.002161101384007119,773,1261.4740157480314,3024.5423664122136
65,0.002341956828167566,0.003962235633099824,929,1069.134993614304,2462.873844189017
66,0.0021619057499185942,0.0038665119761125597,924,1292.7388350125946,2764.8157871536523
67,0.0020837989625770853,0.002188756059774566,818,1299.8802564102564,3055.240924369748
68,0.0020762308845529392,0.0022046679560415207,813,1621.8520769230765,3046.7709160305344
69,0.0022186501155934857,0.003820724306002018,1068,1686.7450962135317,2668.260689013036
70,0.0020607738168248848,0.002151823865072815,777,1546.142803030303,3013.122030075189
71,0.002023035953481017,0.0022821377690037227,794,1569.3202521008402,2915.7454838709677
72,0.002332745993617707,0.004378130443979599,1095,1539.8578174123338,2638.902896009674
73,0.002091042926396402,0.003547740968007637,1069,1735.0680328905753,2680.885180265655
74,0.002193554873807389,0.00222529212043126,808,1378.136893939394,2865.015789473684
75,0.0021430495411764177,0.003068725902732953,1022,1388.1375534950073,2473.5754707560627
76,0.0020913278004020416,0.00221820143884097,823,1534.8577868852456,3076.983359375
77,0.002211164112299514,0.004349348646751468,1072,1521.4518749999997,2760.024216101695
78,0.002167217094704762,0.002310129920178324,781,1467.3176595744678,2976.2452816901405
79,0.002240601042706219,0.0021266291503094815,736,1165.272972972973,3138.0943362831863
80,0.0026238286601850997,0.005360197687734313,1141,1474.999514407684,2558.0232657417287
81,0.002128058625417188,0.0022320318722353115,843,1519.7664566929136,3044.9902272727268
82,0.0021310807103557625,0.0036252555144895638,1217,1641.9566178953294,2854.774198086663
83,0.002085658967881997,0.0021631867528100323,802,1675.2412605042018,3014.47867768595
84,0.002177935239972005,0.0022185631727189323,844,1428.62048,2685.5476984126985
85,0.0021010733329955974,0.003905890371994573,1111,1543.5879066834805,2538.48367591425
86,0.0021426862768757584,0.00367831784244141,1042,1317.5504958217268,2877.316378830084
87,0.0022055906750796535,0.004008223301820492,1057,1581.9019022103148,2799.1216811788345
88,0.002285060423601958,0.004060953177750772,963,1336.532915379864,2479.75364422483
89,0.0020878341100973572,0.002187495185106914,815,1728.8847540983604,2912.8377235772355
90,0.0020948529733374513,0.0035793045857878364,1092,1796.9812346521148,2639.884836289222
91,0.002150457991506976,0.004182369466112113,1130,1607.4563490241103,2795.7480711825488
92,0.002459297795478547,0.00486335006855452,953,1253.8963140311805,2459.4925334075724
93,0.002201522146893581,0.002254610580955633,851,1347.9433333333334,3008.6664285714287
94,0.0022093810909134077,0.004117983629592524,997,1352.9998858173074,2529.8292728365386
95,0.002118389080854933,0.0022658070036088557,850,1624.6117931034485,2993.0601360544215
96,0.0021807790093003048,0.002513942955161393,776,1175.6117834394904,2723.2968322981365
97,0.002110299988413822,0.0023106440627859172,857,1492.2848031496062,2996.8078625954195
98,0.0023018520431593212,0.003720192687953089,989,1320.6120987654322,2531.521056241427
99,0.002170726669516164,0.002210237456325961,798,1440.7199166666667,2822.5896721311465
