,rt,ct,de,rl,cl
31,0.0020278059195903107,0.0021355618146231747,1701,1750.0887268993838,3472.741694045175
32,0.0020055360859035647,0.002212376857775887,1433,2043.1511418685122,3229.340726643599
33,0.002095679323000366,0.0021387943954208634,1157,1775.6178260869565,3531.553978494624
34,0.0020667190856072273,0.0022058274747772263,1197,1807.6656799999996,3418.075238095238
35,0.0019886123609995795,0.0022428269417902502,1688,1901.3738201320134,3231.1595379537953
36,0.0021012594822863062,0.002238386709913533,1603,1895.500267094017,3121.3069444444445
37,0.0022090850531141073,0.0021206372117407862,987,1614.679494949495,3435.689306930693
38,0.002021214353980308,0.0024546164137974886,1597,2000.6678973509936,3066.2722847682116
39,0.002154475154589914,0.0021232317503295435,1015,1424.2912380952382,3367.6168867924534
40,0.0020234876804232542,0.002270970355889461,1489,1637.5123290203328,3352.973179297597
41,0.002078571199849919,0.0022406741227141446,1518,1977.8018768619665,3151.808003972195
42,0.0019402565821427075,0.002273224520294723,1415,1699.4985403050111,3048.5634531590413
43,0.002174344537102786,0.002106517454615386,1124,1648.124563106796,3545.3701923076924
44,0.002119155644732857,0.002133497447189435,1069,1574.4647422680414,3475.4593877551024
45,0.0020741435007281994,0.0026040712396493844,1343,1824.472906976744,2863.494635658915
46,0.0020620702723214836,0.0023238074023297587,1403,1809.7792741935484,2887.4764818548388
47,0.002098429844071831,0.0024463903331210014,1581,1666.992687296417,3367.1902931596087
48,0.0020223098467771474,0.002105466542351384,1554,1629.0542040358746,3320.0463116591927
49,0.0020538442201914146,0.002344416408415308,1604,1731.5024855012425,3169.1417812758905
50,0.001971310446305641,0.002225170703449475,1512,2145.766094552929,3004.326649537513
51,0.001848332312913022,0.002117149209016537,1214,1964.846526610644,3390.576834733894
52,0.0019325501161014712,0.00223002984948625,1436,1978.1698507462688,3229.4026012793174
53,0.0022291049501195724,0.0021595273680269467,1158,1445.8938999999998,3504.310396039604
54,0.002040962270710151,0.002156997240766289,1082,1894.6939999999997,3324.332673267327
55,0.00209901430204231,0.0021101907669984084,1085,1909.8768674698795,3739.680352941176
56,0.0021515798235975454,0.0021850937341140026,1118,1628.6491,3290.074851485148
57,0.0019743430045007803,0.002149447486412212,1689,1803.1852025782687,3422.5807918968694
58,0.0020613218113871242,0.0023257276492613032,1624,1880.8100350569675,3135.86245398773
59,0.0021441182619706626,0.0023195108087616153,1451,1675.903267326733,2904.6986498649867
60,0.002005887937465638,0.0021657906812708053,1077,2166.95375,3335.5262280701754
61,0.0020397569997390756,0.002131565577238712,1558,2053.626912087912,3443.9428791208798
62,0.0022984562035855203,0.0020539600256396077,1033,1420.8685185185186,3648.357195121951
63,0.002022585482515592,0.0022594995891917218,1389,2040.943535791757,3183.9089370932757
64,0.0020079750788180033,0.002137361123633992,1227,1855.351544715447,3522.9431999999997
65,0.0021260295745436507,0.002229114181304489,1360,1503.2713607188703,3034.583222079589
66,0.002169148314814321,0.0022518112588885255,1599,1852.512298603652,3026.172781954888
67,0.0019940919876158783,0.002223551756213547,1600,1945.8233174904944,3251.998212927757
68,0.002133511067994975,0.0021241874655663754,1060,1481.1523595505619,3483.2788888888886
69,0.0021413410604859463,0.002157549106514162,945,1369.9149425287358,3402.657078651685
70,0.0021607590948538127,0.0022037985084166697,1447,1590.8953675612604,3106.4465810968495
71,0.0021817358630362937,0.0020828277071925395,1094,1508.3252272727273,3669.7202247191008
72,0.0021747041377727944,0.0021258451243338114,994,1354.4816483516483,3466.7095652173916
73,0.002128684887873795,0.0022395160919849557,1536,1785.9454620976117,3166.669117341641
74,0.0019849278670880173,0.0023236512031075086,1615,1952.7770415224911,3181.749697231834
75,0.002064375687513577,0.0023419545335927644,1704,2077.554461678832,3193.4177189781026
76,0.0021263580034942306,0.002318219280818614,1476,1717.268745210728,3064.3232854406133
77,0.002072530774362166,0.002238839285628507,1659,1955.028293612965,3264.0530219256434
78,0.0021207382280386596,0.0022682948353503806,1394,1625.8390424374318,2979.3082045701854
79,0.0022579747669623476,0.002337046513996772,1399,1655.2821185617101,3086.333265306122
80,0.0021470353238828774,0.002180317831379624,1131,1656.4319090909091,3358.6739639639636
81,0.0020179668245394896,0.002266332861461084,1511,1856.3911775362317,3477.9508786231886
82,0.0020469054774800476,0.002073469066763575,1103,1566.9465346534655,3662.0214563106792
83,0.0019362264090570095,0.002154548618320267,1527,1824.174071782178,3343.807537128713
84,0.002136945842318501,0.0021738295605403892,1123,1563.1458585858586,3462.1662999999994
85,0.0020406482546265416,0.0021544883233298832,1424,1653.7299596367307,3385.5357517658927
86,0.0019948111025624737,0.0021725456987914554,1546,1940.2436697247706,3252.225596330275
87,0.001961590218416922,0.0021724885289511487,1145,2142.5319230769232,3489.5621904761906
88,0.0021587844307739803,0.002228536137584153,1094,1496.3606603773585,3364.2725233644865
89,0.002134117592200836,0.002460814876010076,1497,1510.7999221453288,2986.193252595156
90,0.002172538495618889,0.00216764903181557,1131,1452.200091743119,3392.5780180180177
91,0.0021472875537701867,0.0022648126690622827,1005,1399.972803738318,3262.405555555555
92,0.0019331027726835702,0.0023711502971829604,1505,1928.978043859649,3181.6304912280702
93,0.002099498213460186,0.0020866730677198664,1225,1761.989642857143,3766.202654867256
94,0.002021656450639937,0.0022473492389761852,1558,1812.0572924901185,3286.211551383399
95,0.002026823017994809,0.002412035114707644,1579,1864.1807407407407,2956.133817663818
96,0.0021061981415437174,0.0021408681101238412,1044,1834.5886516853934,3301.3816304347824
97,0.0019633038819037766,0.002213233787163263,1500,1747.6214217098945,3408.8729298751205
98,0.0022503596389965436,0.002115759278516231,1033,1389.164516129032,3253.594255319148
99,0.002035720263651078,0.0023340596322900357,1271,1672.4709403437816,2783.503761375126
