,rt,ct,de,lr,lc
43,4.295710864358807,15.332016111473981,1917,2298.942984977139,4883.3597256694975
44,4.872566574839302,15.188441230486687,1714,2298.5252823691458,3973.842431129477
45,4.51728981206726,15.258199802176062,1969,2182.9479109792283,4579.290029673591
46,3.579825817227392,15.08129324743498,1538,1763.2933285612025,3800.7902863278455
47,4.633001063264221,15.33841041998937,1661,2478.5843141945775,4738.230446570973
48,4.822313557302835,15.46854896354539,1730,2423.5854038599,4535.590943531094
49,4.035036931141291,15.318811055515841,1673,2453.5602644746245,4275.811636883488
50,4.152066559312936,15.194122383252816,1750,2238.776763285024,4671.199742351047
51,4.609814814814815,16.68429012345679,1825,2451.951975308642,4141.566685185186
52,4.6080094228504125,15.866148409893995,1682,2212.725342756184,4359.123618374559
53,4.8012691570881225,15.30778256704981,1697,2913.893376436781,4089.589238505747
54,4.1968742710520175,15.457464427338463,1815,2088.945122463261,4388.295906228132
55,4.374884969325153,14.775485685071578,1620,2574.997254601227,4420.6716794478525
56,4.34853781882146,15.540820140721195,1813,2363.8657717678097,3869.1024670184697
57,4.620796296296297,17.435314814814813,1704,2284.1653555555554,4756.4717388888885
58,5.148503401360545,15.058231292517005,1754,2595.085380952381,4450.228972789116
59,4.892795883361921,16.953401943967982,1830,2266.8540022870216,4295.7786906803885
60,4.621428571428572,15.945180258338153,1871,2388.1941873915557,4608.07025448236
61,4.93792242703533,12.776459293394778,1621,3159.4143548387096,4905.078548387097
62,3.7722972972972975,14.696021021021021,1685,2085.7684324324323,5237.981423423424
63,4.7441538461538455,16.100884615384615,1855,2708.4663923076923,4423.284684615384
64,4.448750256095063,16.627893874206105,1797,2210.637811923786,4629.866502765826
65,4.450889774236388,13.101487383798142,1603,2169.7968685258966,4113.455617529881
66,4.081930455635492,15.742925659472423,1679,2106.189942446043,4514.628820143886
67,4.938798777621063,16.22029854254819,1640,2601.441657263752,5344.622023977433
68,4.817550419215953,15.862055291185136,1698,2534.6960163154317,3877.3523793337863
69,3.86969313063063,14.715385698198201,1540,2044.9222297297297,4824.005962837838
70,4.695066334991708,16.44073383084577,1972,2642.863059701493,4150.4796641791045
71,4.200720658888126,16.035106382978725,1852,2232.1163006177076,4693.200549073439
72,4.298589378852538,16.32752489331437,1772,2283.4886415362735,4666.325021337127
73,4.065242378810594,14.100437281359318,1605,2259.284467766117,4618.961769115443
74,4.249613152804643,16.168740597464,1681,2091.3719019987107,4546.678536428111
75,4.793181013106624,16.937495572086434,1754,2642.6290116896917,4224.1414399574915
76,4.492759928603301,15.987170905845606,1741,2414.90796519411,4732.095368139224
77,4.25011283043198,13.249129593810444,1741,2346.2618665377177,4148.686218568666
78,4.065802469135803,13.9321536351166,1701,2165.2697860082303,3970.729053497943
79,5.128627164106315,16.122994391611805,1845,2650.515062179956,4687.446474030724
80,3.9935314257764736,15.351406211787724,1853,2072.040638297872,4014.336060161409
81,4.4398141613737945,16.093554457774644,1871,2642.0422794636556,4293.078750882145
82,4.329791066282421,15.162187800192124,1598,2477.511491354467,4648.402067723343
83,4.190742101396032,15.059870193485184,1584,2316.87345334313,4146.361851579721
84,4.6515768588137005,16.640904344193817,1785,2399.530250626566,4543.224999999999
85,4.556487771739131,16.500249094202896,1887,2339.385285326087,4521.267105978261
86,4.475605977765627,16.358146528157462,1792,2284.9058337889555,4390.6845434663755
87,4.440783465513098,16.34497716894977,1745,2307.6213266041814,4800.759192501803
88,4.687829506802721,15.211617772108843,1872,2350.4600765306127,4288.189400510204
89,4.151657158380875,14.882477587612062,1863,2263.3954197229014,4669.811605541972
90,4.550113224637681,16.263371829710145,1962,2403.466976902174,4648.791161684782
91,4.041264367816092,14.765316091954023,1566,2239.1932068965516,4707.887810344828
92,4.42310606060606,15.632941919191916,1804,2347.8900075757574,4262.63353030303
93,4.789983225497244,16.188150011981786,1762,2817.731164629763,4875.608749101366
94,4.556069029418578,15.45811906416493,1679,2198.006351633079,4477.291049339819
95,4.552970864877265,16.348440009176418,1727,2005.4702477632484,4646.302339986236
96,3.8163040935672514,16.08421052631579,1698,1897.1598105263158,4921.571424561403
97,3.899600638977636,15.008067092651755,1645,1995.8392172523963,4320.526277955272
98,4.120160167130919,15.996135097493035,1611,2222.7475626740948,4170.6401671309195
99,4.75588931955211,16.445682601205856,1828,2485.447235142119,4705.580639534884
